date,timestamp,open,high,low,close,volume
1935-01-01,-1104485400,9.51,9.58,8.96,9.1,0
1935-02-01,-1101807000,9.05,9.34,8.74,8.74,0
1935-03-01,-1099387800,8.79,8.79,8.06,8.45,0
1935-04-01,-1096709400,8.54,9.44,8.22,9.28,0
1935-05-01,-1094121000,9.23,10.07,9.15,9.58,0
1935-06-03,-1091269800,9.67,10.47,9.67,10.24,0
1935-07-01,-1088850600,10.28,11.08,10.28,11.08,0
1935-08-01,-1086172200,11.04,11.67,10.62,11.24,0
1935-09-02,-1083407400,11.21,11.92,11.21,11.59,0
1935-10-01,-1080898200,11.48,12.46,11.1,12.46,0
1935-11-01,-1078219800,12.61,13.46,12.61,12.94,0
1935-12-02,-1075541400,12.75,13.43,12.75,13.43,0
1936-01-01,-1072949400,13.4,14.31,13.4,14.31,0
1936-02-03,-1070098200,14.44,14.87,14.32,14.6,0
1936-03-02,-1067679000,14.77,15.1,14.24,14.92,0
1936-04-01,-1065087000,15.19,15.51,13.53,13.77,0
1936-05-01,-1062498600,13.87,14.45,13.82,14.4,0
1936-06-01,-1059820200,14.39,15.16,14.12,14.84,0
1936-07-01,-1057228200,14.9,16.15,14.81,15.85,0
1936-08-03,-1054377000,15.91,16.200001,15.32,15.99,0
1936-09-01,-1051871400,15.95,16.290001,15,16.01,0
1936-10-01,-1049275800,16.040001,17.23,16.040001,17.23,0
1936-11-02,-1046511000,17.17,17.690001,16.889999,17.280001,0
1936-12-01,-1044005400,17.139999,17.32,16.65,17.18,0
1937-01-01,-1041327000,16.93,17.959999,16.93,17.77,0
1937-02-01,-1038648600,17.879999,18.370001,17.860001,18.059999,0
1937-03-01,-1036229400,18.09,18.67,17.219999,17.92,0
1937-04-01,-1033551000,17.709999,17.709999,15.99,16.43,0
1937-05-03,-1030789800,16.469999,16.73,15.62,16.26,0
1937-06-01,-1028284200,15.96,16.280001,15.12,15.4,0
1937-07-01,-1025692200,15.47,17.059999,15.47,16.77,0
1937-08-02,-1022927400,17.07,17.27,15.88,16.040001,0
1937-09-01,-1020335400,15.61,15.61,13.2,13.76,0
1937-10-01,-1017739800,13.72,13.72,10.76,12.35,0
1937-11-01,-1015061400,12.08,12.08,10.17,11.11,0
1937-12-01,-1012469400,10.97,11.42,10.31,10.55,0
1938-01-03,-1009618200,10.52,11.95,10.52,10.69,0
1938-02-01,-1007112600,10.89,11.68,10.34,11.34,0
1938-03-01,-1004693400,11.46,11.46,8.5,8.5,0
1938-04-01,-1002015000,8.91,10.45,8.91,9.78,0
1938-05-02,-999340200,9.59,10.63,9.27,9.27,0
1938-06-01,-996748200,9.57,11.72,9.42,11.56,0
1938-07-01,-994156200,11.91,12.8,11.73,12.33,0
1938-08-01,-991477800,12.25,12.73,11.85,12.06,0
1938-09-01,-988799400,11.92,12.41,10.99,12.24,0
1938-10-03,-986031000,12.52,13.91,12.48,13.17,0
1938-11-01,-983525400,13.1,13.79,12.37,12.73,0
1938-12-01,-980933400,12.61,13.14,12.32,13.14,0
1939-01-02,-978168600,13.08,13.23,11.53,12.3,0
1939-02-01,-975576600,12.12,12.7,12.12,12.7,0
1939-03-01,-973157400,12.7,13.1,10.98,10.98,0
1939-04-03,-970306200,11.26,11.26,10.42,10.93,0
1939-05-01,-967890600,10.86,11.65,10.86,11.6,0
1939-06-01,-965212200,11.42,11.8,10.79,10.86,0
1939-07-03,-962447400,11,12.18,11,12.04,0
1939-08-01,-959941800,12.04,12.16,10.86,11.18,0
1939-09-01,-957263400,11.3,13.17,11.3,12.79,0
1939-10-02,-954581400,12.88,13.21,12.73,12.83,0
1939-11-01,-951989400,12.82,12.95,12.2,12.2,0
1939-12-01,-949397400,12.29,12.46,12.19,12.46,0
1940-01-01,-946719000,12.63,12.77,12.05,12.05,0
1940-02-01,-944040600,12.05,12.37,12.04,12.13,0
1940-03-01,-941535000,12.06,12.27,12,12.18,0
1940-04-01,-938856600,12.21,12.59,12.04,12.19,0
1940-05-01,-936268200,12.03,12.12,9.14,9.27,0
1940-06-03,-933417000,9.11,10.1,8.99,9.98,0
1940-07-01,-930997800,9.87,10.33,9.85,10.29,0
1940-08-01,-928319400,10.26,10.5,9.84,10.5,0
1940-09-02,-925554600,10.56,10.93,10.3,10.66,0
1940-10-01,-923045400,10.81,11.08,10.47,11.08,0
1940-11-01,-920367000,11.08,11.39,10.56,10.57,0
1940-12-02,-917688600,10.62,10.69,10.38,10.58,0
1941-01-01,-915096600,10.48,10.86,10.04,10.07,0
1941-02-03,-912245400,9.96,10.19,9.53,9.92,0
1941-03-03,-909826200,9.77,10.1,9.76,9.96,0
1941-04-01,-907320600,9.97,10.16,9.31,9.31,0
1941-05-01,-904732200,9.3,9.56,9.3,9.38,0
